"Date","SG-Std.","SG-AQR","SG-Armor","SwanGuard","Momentum","Sentiment","DeathX","DoubleX","Delta","McClellan"
"11/01/1989","2.69","2.69",".22","15.0","3.98",".08","2.60","2.26","38.77","-34.67"
"11/02/1989","2.65","2.65",".21","15.1","3.96",".06","2.56","2.24","37.92","-57.96"
"11/03/1989","2.61","2.61",".20","15.0","3.94",".03","2.51","2.21","37.08","-56.88"
"11/06/1989","2.56","2.56",".19","15.1","3.91",".01","2.45","2.19","35.38","-120.53"
"11/07/1989","2.51","2.51",".17","15.1","3.88","-.02","2.39","2.16","34.33","-78.37"
"11/08/1989","2.47","2.47",".15","14.8","3.87","-.04","2.35","2.14","34.23","9.61"
"11/09/1989","2.43","2.43",".13","14.9","3.85","-.07","2.30","2.12","33.95","2.13"
"11/10/1989","2.40","2.40",".11","14.7","3.83","-.09","2.25","2.10","34.23","46.87"
"11/13/1989","2.37","2.37",".09","14.6","3.81","-.10","2.20","2.09","34.66","63.32"
"11/14/1989","2.34","2.34",".08","14.7","3.79","-.12","2.15","2.07","34.75","43.66"
"11/15/1989","2.31","2.31",".06","14.6","3.78","-.14","2.11","2.05","35.34","78.86"
"11/16/1989","2.28","2.28",".05","14.6","3.76","-.15","2.08","2.04","35.94","74.61"
"11/17/1989","2.26","2.26",".03","14.4","3.74","-.16","2.04","2.02","36.73","80.62"
"11/20/1989","2.23","2.23",".02","14.6","3.73","-.17","2.00","2.01","36.99","22.01"
"11/21/1989","2.20","2.20",".01","14.6","3.71","-.19","1.96","1.99","37.23","2.34"
"11/22/1989","2.18","2.18",".05","14.6","3.69","-.20","1.94","1.98","37.90","42.95"
"11/24/1989","2.17","2.17",".05","14.5","3.67","-.21","1.91","1.97","38.94","96.79"
"11/27/1989","2.16","2.16",".05","14.3","3.66","-.22","1.89","1.96","40.20","116.84"
"11/28/1989","2.14","2.14",".05","14.4","3.65","-.22","1.86","1.96","41.41","126.39"
"11/29/1989","2.13","2.13",".05","14.5","3.63","-.23","1.83","1.95","42.09","83.78"
"11/30/1989","2.12","2.12",".05","14.5","3.61","-.23","1.80","1.94","43.07","98.18"
"12/01/1989","2.12","2.12",".05","14.3","3.61","-.24","1.78","1.94","44.75","133.99"
"12/04/1989","2.12","2.12",".05","14.4","3.61","-.24","1.76","1.94","46.44","128.74"
"12/05/1989","2.11","2.11",".05","14.5","3.61","-.24","1.74","1.94","47.62","95.88"
"12/06/1989","2.11","2.11",".05","14.5","3.60","-.24","1.72","1.93","48.43","79.59"
"12/07/1989","2.10","2.10",".05","14.5","3.59","-.24","1.70","1.93","48.95","48.01"
"12/08/1989","2.09","2.09",".05","14.6","3.58","-.24","1.67","1.92","49.54","60.56"
"12/11/1989","2.08","2.08",".05","14.6","3.57","-.24","1.64","1.92","49.96","36.47"
"12/12/1989","2.08","2.08",".05","14.4","3.56","-.24","1.61","1.91","50.78","57.12"
"12/13/1989","2.09","2.09",".05","14.4","3.56","-.24","1.57","1.92","51.68","56.02"
"12/14/1989","2.08","2.08",".05","14.6","3.56","-.25","1.53","1.91","52.06","3.25"
"12/15/1989","2.08","2.08",".05","14.6","3.54","-.26","1.49","1.91","52.08","-25.59"
"12/18/1989","2.06","2.06",".05","15.1","3.51","-.27","1.43","1.90","50.80","-104.84"
"12/19/1989","2.03","2.03",".05","15.0","3.47","-.30","1.38","1.88","49.37","-137.38"
"12/20/1989","2.01","2.01",".05","15.0","3.43","-.33","1.32","1.87","48.19","-113.85"
"12/21/1989","1.99","1.99",".05","14.8","3.40","-.36","1.27","1.86","47.57","-64.81"
"12/22/1989","1.98","1.98",".05","14.6","3.38","-.38","1.23","1.85","47.64",".43"
"12/26/1989","1.96","1.96",".05","14.4","3.35","-.40","1.23","1.84","47.63","9.10"
"12/27/1989","1.96","1.96",".05","14.3","3.32","-.41","1.21","1.83","48.03","48.34"
"12/28/1989","1.95","1.95",".05","14.3","3.30","-.42","1.20","1.83","48.74","61.28"
"12/29/1989","1.96","1.96","-.21","14.3","3.29","-.43","1.20","1.83","49.93","112.65"
"01/02/1990","1.97","1.97","-.20","13.9","3.28","-.43","1.19","1.84","52.05","174.61"
"01/03/1990","1.99","1.99","-.19","14.6","3.28","-.42","1.18","1.85","53.81","165.94"
"01/04/1990","1.99","1.99","-.16","15.2","3.26","-.40","1.17","1.85","54.79","115.86"
"01/05/1990","1.99","1.99","-.13","16.0","3.24","-.39","1.15","1.84","54.92","65.62"
"01/08/1990","1.99","1.99","-.11","16.2","3.22","-.36","1.14","1.84","55.26","64.51"
"01/09/1990","1.98","1.98","-.09","17.3","3.18","-.34","1.14","1.84","54.77","15.80"
"01/10/1990","1.96","1.96","-.07","18.0","3.14","-.32","1.13","1.83","53.74","-38.49"
"01/11/1990","1.95","1.95","-.05","17.9","3.11","-.29","1.13","1.82","53.02","-.89"
"01/12/1990","1.91","1.91","-.04","19.2","3.04","-.27","1.10","1.80","50.62","-112.93"
"01/15/1990","1.87","1.87","-.02","20.0","2.97","-.26","1.08","1.77","47.82","-166.71"
"01/16/1990","1.84","1.84","-.01","20.0","2.91","-.25","1.06","1.75","46.09","-133.00"
"01/17/1990","1.80","1.80",".00","20.0","2.85","-.24","1.04","1.73","44.00","-133.69"
"01/18/1990","1.76","1.76",".01","20.0","2.78","-.23","1.03","1.71","42.25","-143.90"
"01/19/1990","1.73","1.73",".02","20.0","2.73","-.23","1.01","1.69","40.99","-102.48"
"01/22/1990","1.67","1.67",".03","20.0","2.65","-.23",".98","1.65","38.18","-184.16"
"01/23/1990","1.62","1.62",".04","20.0","2.58","-.23",".96","1.63","35.76","-172.45"
"01/24/1990","1.57","1.57",".05","20.0","2.50","-.25",".92","1.59","33.42","-219.75"
"01/25/1990","1.51","1.51",".06","20.0","2.41","-.27",".89","1.56","30.63","-221.95"
"01/26/1990","1.45","1.45",".07","20.0","2.33","-.30",".85","1.52","28.04","-221.47"
"01/29/1990","1.39","1.39",".08","20.0","2.25","-.33",".81","1.49","25.66","-222.71"
"01/30/1990","1.33","1.33","-.06","20.0","2.16","-.38",".76","1.45","23.01","-253.72"
"01/31/1990","1.28","1.28","-.29","20.0","2.09","-.41",".73","1.42","22.09","-142.03"
"02/01/1990","1.24","1.24","-.29","20.0","2.03","-.45",".70","1.39","21.44","-87.22"
"02/02/1990","1.20","1.20","-.30","20.0","1.97","-.47",".67","1.37","21.56","-11.52"
"02/05/1990","1.17","1.17","-.31","20.0","1.92","-.49",".64","1.35","22.05","21.74"
"02/06/1990","1.13","1.13","-.32","20.0","1.87","-.51",".60","1.32","22.18","-2.72"
"02/07/1990","1.11","1.11","-.32","19.7","1.83","-.52",".56","1.31","23.22","46.96"
"02/08/1990","1.08","1.08","-.32","19.5","1.79","-.53",".53","1.29","24.16","59.38"
"02/09/1990","1.05","1.05","-.31","19.3","1.75","-.53",".49","1.27","25.25","78.30"
"02/12/1990","1.02","1.02","-.30","19.3","1.71","-.53",".45","1.25","25.63","22.59"
"02/13/1990",".99",".99","-.28","19.0","1.67","-.54",".41","1.22","26.18","17.28"
"02/14/1990",".97",".97","-.26","18.2","1.64","-.53",".36","1.21","26.92","32.88"
"02/15/1990",".95",".95","-.24","16.9","1.61","-.53",".31","1.19","28.27","71.61"
"02/16/1990",".93",".93","-.20","16.5","1.58","-.52",".27","1.17","29.15","73.97"
"02/20/1990",".89",".89","-.16","16.5","1.54","-.52",".22","1.15","29.01","-14.75"
"02/21/1990",".86",".86","-.11","16.8","1.50","-.52",".17","1.13","28.82","-40.06"
"02/22/1990",".82",".82","-.07","17.0","1.46","-.51",".12","1.10","28.45","-27.79"
"02/23/1990",".78",".78","-.03","17.1","1.41","-.51",".06","1.07","27.81","-66.78"
"02/26/1990",".75",".75",".01","17.0","1.37","-.51",".00","1.05","28.14","-27.49"
"02/27/1990",".73",".73",".05","16.8","1.34","-.50","-.05","1.04","28.93","24.73"
"02/28/1990",".71",".71",".09","16.4","1.32","-.50","-.09","1.02","30.11","68.45"
"03/01/1990",".70",".70",".09","16.0","1.30","-.49","-.12","1.01","31.42","90.36"
"03/02/1990",".69",".69",".09","15.6","1.29","-.48","-.15","1.00","33.26","138.25"
"03/05/1990",".68",".68",".09","15.5","1.27","-.46","-.17",".99","34.68","113.09"
"03/06/1990",".69",".69",".09","15.0","1.26","-.45","-.19",".98","36.76","158.77"
"03/07/1990",".68",".68",".09","14.4","1.25","-.43","-.22",".98","38.45","141.54"
"03/08/1990",".69",".69",".09","14.0","1.26","-.41","-.24",".97","40.62","176.22"
"03/09/1990",".69",".69",".09","13.9","1.25","-.38","-.27",".97","42.15","129.26"
"03/12/1990",".69",".69",".09","13.8","1.25","-.36","-.31",".96","43.63","121.96"
"03/13/1990",".69",".69",".10","13.9","1.24","-.33","-.35",".96","44.44","73.10"
"03/14/1990",".69",".69",".10","13.8","1.23","-.31","-.40",".95","45.32","86.26"
"03/15/1990",".69",".69",".10","13.4","1.22","-.28","-.45",".94","46.30","84.25"
"03/16/1990",".70",".70",".10","12.8","1.24","-.26","-.49",".95","47.84","105.75"
"03/19/1990",".71",".71",".11","12.4","1.25","-.24","-.51",".95","49.50","94.99"
"03/20/1990",".72",".72",".11","12.8","1.26","-.21","-.55",".95","50.52","54.54"
"03/21/1990",".73",".73",".11","13.1","1.27","-.19","-.58",".94","51.09","19.53"
"03/22/1990",".72",".72",".11","14.1","1.26","-.18","-.60",".94","50.67","-60.34"
"03/23/1990",".72",".72",".11","14.0","1.25","-.16","-.63",".93","50.63","-16.47"
"03/26/1990",".71",".71",".10","13.9","1.24","-.14","-.64",".92","50.73","5.16"
"03/27/1990",".72",".72",".09","13.9","1.24","-.13","-.64",".92","51.42","40.25"
"03/28/1990",".73",".73",".08","13.8","1.24","-.11","-.64",".92","52.09","36.40"
"03/29/1990",".74",".74",".07","13.4","1.24","-.09","-.65",".92","52.40","4.89"
"03/30/1990",".74",".74",".05","13.5","1.24","-.08","-.65",".92","52.51","7.31"
"04/02/1990",".74",".74",".05","14.3","1.23","-.08","-.66",".91","52.31","-57.61"
"04/03/1990",".75",".75",".05","14.1","1.24","-.07","-.65",".91","53.07","17.41"
"04/04/1990",".76",".76",".05","14.8","1.24","-.07","-.64",".91","53.25","-14.35"
"04/05/1990",".76",".76",".05","14.9","1.24","-.08","-.63",".91","53.28","-13.78"
"04/06/1990",".77",".77",".05","15.2","1.23","-.09","-.61",".91","53.08","-33.06"
"04/09/1990",".77",".77",".05","15.3","1.23","-.11","-.58",".91","53.07","-44.11"
"04/10/1990",".78",".78",".05","15.3","1.23","-.13","-.56",".91","53.18","-36.26"
"04/11/1990",".79",".79",".05","14.5","1.23","-.14","-.53",".90","53.26","-31.88"
"04/12/1990",".80",".80",".06","14.1","1.23","-.16","-.51",".91","53.83","10.21"
"04/16/1990",".81",".81",".04","14.2","1.24","-.17","-.49",".91","54.38","5.78"
"04/17/1990",".82",".82",".03","14.0","1.24","-.19","-.47",".91","54.79","-9.73"
"04/18/1990",".82",".82",".02","14.6","1.23","-.20","-.46",".91","54.31","-61.47"
"04/19/1990",".82",".82",".00","15.2","1.22","-.22","-.46",".90","53.31","-95.10"
"04/20/1990",".80",".80",".05","15.7","1.20","-.24","-.46",".89","51.76","-145.74"
"04/23/1990",".78",".78",".05","16.4","1.16","-.27","-.47",".87","49.54","-206.39"
"04/24/1990",".76",".76",".05","16.3","1.13","-.31","-.48",".85","47.43","-188.70"
"04/25/1990",".74",".74",".05","15.9","1.10","-.35","-.47",".84","45.92","-142.88"
"04/26/1990",".72",".72",".05","15.4","1.08","-.38","-.47",".83","44.75","-123.51"
"04/27/1990",".69",".69",".05","15.7","1.05","-.42","-.48",".81","42.92","-165.20"
"04/30/1990",".67",".67","-.40","15.3","1.02","-.46","-.48",".79","41.69","-133.82"
"05/01/1990",".66",".66","-.41","14.5",".99","-.50","-.48",".78","40.97","-90.49"
"05/02/1990",".65",".65","-.41","14.1",".98","-.54","-.47",".77","40.80","-41.49"
"05/03/1990",".64",".64","-.42","13.6",".96","-.57","-.46",".76","40.92","10.39"
"05/04/1990",".64",".64","-.43","13.1",".96","-.59","-.44",".76","41.64","75.37"
"05/07/1990",".65",".65","-.43","12.6",".96","-.60","-.41",".76","42.71","111.35"
"05/08/1990",".66",".66","-.43","12.6",".96","-.61","-.38",".76","43.97","121.41"
"05/09/1990",".67",".67","-.43","12.4",".96","-.63","-.36",".76","45.18","115.40"
"05/10/1990",".69",".69","-.41","12.5",".97","-.63","-.34",".76","46.54","132.46"
"05/11/1990",".72",".72","-.40","12.6","1.02","-.64","-.31",".78","49.27","208.16"
"05/14/1990",".76",".76",".05","13.0","1.09","-.64","-.28",".80","52.24","231.61"
"05/15/1990",".80",".80",".05","13.1","1.15","-.64","-.24",".81","54.76","183.41"
"05/16/1990",".84",".84",".05","12.8","1.21","-.63","-.22",".83","56.85","150.16"
"05/17/1990",".87",".87",".05","12.5","1.27","-.63","-.19",".84","58.78","150.70"
"05/18/1990",".90",".90",".05","12.0","1.32","-.62","-.16",".86","60.46","133.61"
"05/21/1990",".94",".94",".05","11.2","1.38","-.61","-.13",".88","62.58","161.45"
"05/22/1990",".98",".98",".05","11.7","1.45","-.60","-.10",".90","64.48","152.24"
"05/23/1990","1.02","1.02",".05","11.6","1.51","-.58","-.06",".92","66.24","132.55"
"05/24/1990","1.06","1.06",".05","12.1","1.57","-.57","-.02",".94","67.62","106.93"
"05/25/1990","1.08","1.08",".05","12.0","1.61","-.55",".01",".95","68.03","50.34"
"05/29/1990","1.12","1.12",".02","12.2","1.67","-.53",".04",".97","69.33","107.89"
"05/30/1990","1.16","1.16",".06","12.3","1.73","-.50",".06",".98","70.37","102.29"
"05/31/1990","1.20","1.20",".10","12.5","1.78","-.48",".09","1.00","71.28","97.79"
"06/01/1990","1.24","1.24",".10","12.3","1.84","-.46",".13","1.02","72.38","119.85"
"06/04/1990","1.29","1.29",".10","12.6","1.90","-.43",".18","1.05","74.08","159.21"
"06/05/1990","1.33","1.33",".10","12.9","1.97","-.41",".22","1.07","75.33","128.85"
"06/06/1990","1.37","1.37",".10","13.0","2.02","-.38",".26","1.09","76.02","84.72"
"06/07/1990","1.40","1.40",".10","12.9","2.07","-.36",".29","1.11","76.16","46.23"
"06/08/1990","1.42","1.42",".10","12.9","2.10","-.33",".32","1.12","75.33","-21.77"
"06/11/1990","1.45","1.45",".12","12.0","2.14","-.31",".35","1.13","75.01","12.55"
"06/12/1990","1.48","1.48",".12","11.5","2.18","-.28",".40","1.15","75.45","50.27"
"06/13/1990","1.51","1.51",".13","11.7","2.22","-.26",".44","1.17","75.53","31.51"
"06/14/1990","1.54","1.54",".13","12.4","2.26","-.23",".47","1.18","75.06","-14.57"
"06/15/1990","1.56","1.56",".14","11.7","2.29","-.21",".51","1.19","74.48","-40.88"
"06/18/1990","1.56","1.56",".13","12.3","2.30","-.19",".53","1.19","72.74","-123.03"
"06/19/1990","1.57","1.57",".13","10.8","2.32","-.17",".57","1.20","71.35","-101.75"
"06/20/1990","1.59","1.59",".13","10.1","2.33","-.16",".60","1.20","70.09","-102.17"
"06/21/1990","1.60","1.60",".12","8.5","2.35","-.14",".63","1.21","69.11","-82.74"
"06/22/1990","1.60","1.60",".11","11.5","2.35","-.13",".65","1.21","67.34","-102.27"
"06/25/1990","1.59","1.59",".10","12.4","2.35","-.12",".66","1.20","65.07","-143.55"
"06/26/1990","1.58","1.58",".09","13.0","2.34","-.10",".67","1.20","62.92","-129.17"
"06/27/1990","1.58","1.58",".08","11.3","2.34","-.10",".69","1.20","61.49","-85.19"
"06/28/1990","1.59","1.59",".06","10.8","2.35","-.09",".71","1.20","60.67","-37.55"
"06/29/1990","1.59","1.59",".05","10.5","2.35","-.08",".74","1.20","60.02","3.66"
"07/02/1990","1.60","1.60",".05","10.6","2.36","-.07",".78","1.20","59.66","5.73"
"07/03/1990","1.61","1.61",".05","10.6","2.36","-.07",".83","1.21","59.41","23.01"
"07/05/1990","1.60","1.60",".05","11.8","2.36","-.06",".87","1.21","58.34","-49.08"
"07/06/1990","1.61","1.61",".05","11.6","2.36","-.05",".92","1.21","57.85","-8.39"
"07/09/1990","1.61","1.61",".05","11.8","2.37","-.05",".96","1.21","57.54","2.01"
"07/10/1990","1.61","1.61",".05","12.0","2.36","-.05","1.01","1.21","56.70","-42.67"
"07/11/1990","1.62","1.62",".05","12.0","2.37","-.04","1.06","1.21","56.73","10.63"
"07/12/1990","1.64","1.64",".05","12.2","2.39","-.04","1.11","1.22","57.51","52.20"
"07/13/1990","1.66","1.66",".05","12.4","2.42","-.04","1.16","1.24","58.46","76.15"
"07/16/1990","1.69","1.69",".05","12.5","2.45","-.04","1.21","1.25","59.52","82.73"
"07/17/1990","1.71","1.71",".05","12.5","2.47","-.04","1.25","1.26","60.10","46.42"
"07/18/1990","1.72","1.72",".05","13.9","2.49","-.04","1.29","1.27","59.86","-16.00"
"07/19/1990","1.73","1.73",".05","14.2","2.50","-.05","1.33","1.27","59.72","-39.09"
"07/20/1990","1.73","1.73",".05","14.1","2.50","-.05","1.36","1.27","58.86","-67.37"
"07/23/1990","1.72","1.72",".05","16.0","2.47","-.06","1.38","1.27","56.71","-167.34"
"07/24/1990","1.70","1.70",".04","16.5","2.44","-.08","1.39","1.26","54.83","-143.28"
"07/25/1990","1.70","1.70",".03","16.7","2.42","-.09","1.40","1.26","53.42","-90.13"
"07/26/1990","1.68","1.68",".01","16.9","2.39","-.11","1.40","1.25","51.97","-83.71"
"07/27/1990","1.67","1.67",".05","17.5","2.36","-.13","1.40","1.24","50.19","-111.09"
"07/30/1990","1.65","1.65",".05","17.7","2.33","-.15","1.40","1.23","48.89","-100.30"
"07/31/1990","1.64","1.64","-.08","17.9","2.31","-.17","1.40","1.23","47.83","-74.79"
"08/01/1990","1.63","1.63","-.08","18.2","2.28","-.19","1.39","1.22","46.77","-65.30"
"08/02/1990","1.61","1.61","-.08","18.0","2.24","-.22","1.37","1.21","44.93","-119.39"
"08/03/1990","1.57","1.57","-.09","19.9","2.14","-.28","1.34","1.18","42.00","-202.13"
"08/06/1990","1.50","1.50","-.12","20.0","1.99","-.36","1.30","1.15","37.05","-275.02"
"08/07/1990","1.44","1.44","-.16","20.0","1.84","-.45","1.27","1.12","32.93","-238.76"
"08/08/1990","1.39","1.39","-.21","20.0","1.71","-.53","1.23","1.09","30.23","-158.20"
"08/09/1990","1.35","1.35","-.27","20.0","1.59","-.61","1.20","1.06","28.40","-113.05"
"08/10/1990","1.30","1.30","-.34","20.0","1.47","-.67","1.15","1.03","25.99","-147.65"
"08/13/1990","1.25","1.25","-.42","20.0","1.35","-.74","1.11","1.01","24.56","-120.65"
"08/14/1990","1.21","1.21","-.50","20.0","1.24","-.80","1.05",".98","23.56","-71.63"
"08/15/1990","1.17","1.17","-.56","20.0","1.13","-.85","1.00",".96","22.99","-23.98"
"08/16/1990","1.12","1.12","-.61","20.0","1.02","-.90",".95",".93","20.97","-99.08"
"08/17/1990","1.05","1.05","-.66","20.0",".88","-.97",".89",".89","18.19","-166.82"
"08/20/1990",".99",".99","-.72","20.0",".76","-1.04",".83",".85","15.88","-158.79"
"08/21/1990",".91",".91","-.79","20.0",".61","-1.13",".77",".81","12.51","-229.67"
"08/22/1990",".82",".82","-.88","20.0",".45","-1.23",".68",".76","8.53","-259.94"
"08/23/1990",".71",".71","-1.01","20.0",".22","-1.38",".59",".70","2.86","-330.77"
"08/24/1990",".62",".62","-1.18","20.0",".03","-1.53",".50",".64","-0.78","-237.21"
"08/27/1990",".55",".55","-1.39","20.0","-.14","-1.66",".43",".60","-1.32","-79.65"
"08/28/1990",".49",".49","-1.62","20.0","-.29","-1.76",".37",".57","-1.52","-32.31"
"08/29/1990",".44",".44","-1.88","20.0","-.44","-1.85",".32",".53","-0.89","38.06"
"08/30/1990",".38",".38","-2.15","20.0","-.58","-1.92",".25",".49","-1.18","-1.29"
"08/31/1990",".33",".33",".05","20.0","-.72","-1.97",".18",".46","-0.47","46.77"
"09/04/1990",".28",".28",".05","20.0","-.85","-2.01",".13",".43","0.45","44.01"
"09/05/1990",".24",".24",".05","20.0","-.97","-2.04",".09",".40","1.76","93.25"
"09/06/1990",".19",".19",".05","20.0","-1.10","-2.06",".03",".37","2.31","51.50"
"09/07/1990",".15",".15",".05","20.0","-1.21","-2.07","-.02",".34","3.62","97.97"
"09/10/1990",".11",".11",".05","20.0","-1.32","-2.07","-.08",".31","4.69","104.33"
"09/11/1990",".07",".07",".05","20.0","-1.43","-2.07","-.14",".28","5.69","82.02"
"09/12/1990",".03",".03",".05","20.0","-1.53","-2.06","-.20",".25","6.98","100.83"
"09/13/1990","-.02","-.02",".05","20.0","-1.63","-2.05","-.27",".22","7.44","41.23"
"09/14/1990","-.07","-.07",".05","20.0","-1.73","-2.04","-.33",".19","7.55","-3.91"
"09/17/1990","-.11","-.11",".05","20.0","-1.82","-2.03","-.39",".16","7.98","2.84"
"09/18/1990","-.15","-.15",".05","20.0","-1.91","-2.03","-.46",".13","8.63","-5.51"
"09/19/1990","-.19","-.19",".05","20.0","-1.99","-2.03","-.52",".10","8.95","-18.25"
"09/20/1990","-.25","-.25",".05","20.0","-2.09","-2.03","-.60",".06","8.21","-92.55"
"09/21/1990","-.30","-.30",".05","20.0","-2.18","-2.05","-.69",".02","7.62","-96.17"
"09/24/1990","-.37","-.37",".05","20.0","-2.28","-2.09","-.79","-.04","5.65","-174.01"
"09/25/1990","-.43","-.43",".05","20.0","-2.37","-2.14","-.89","-.10","4.94","-129.20"
"09/26/1990","-.49","-.49",".05","19.8","-2.47","-2.20","-.99","-.16","3.72","-160.70"
"09/27/1990","-.56","-.56",".05","20.0","-2.58","-2.27","-1.10","-.22","1.77","-193.70"
"09/28/1990","-.62","-.62",".05","19.7","-2.65","-2.37","-1.19","-.26","1.45","-128.51"
"10/01/1990","-.64","-.64",".05","18.9","-2.69","-2.45","-1.27","-.29","3.51","-20.32"
"10/02/1990","-.66","-.66",".05","18.4","-2.72","-2.51","-1.33","-.31","5.62","43.49"
"10/03/1990","-.70","-.70",".05","18.3","-2.76","-2.55","-1.41","-.33","6.81","17.39"
"10/04/1990","-.72","-.72",".05","18.0","-2.79","-2.59","-1.48","-.35","8.20","29.97"
"10/05/1990","-.75","-.75",".05","17.9","-2.82","-2.62","-1.56","-.38","9.27","15.76"
"10/08/1990","-.77","-.77",".05","17.6","-2.85","-2.64","-1.62","-.39","10.81","53.39"
"10/09/1990","-.82","-.82",".05","18.3","-2.90","-2.66","-1.71","-.42","10.40","-30.91"
